list-il-s,12,8,1,288,526285,1827
list-il-s,2,16,1,96,324775,3383
list-il-s,4,16,1,192,431706,2248
list-il-s,8,16,1,384,766111,1995
list-il-s,12,16,1,576,1371359,2380
list-il-s,2,32,1,192,390484,2033
list-il-s,4,32,1,384,645279,1680
list-il-s,8,32,1,768,1677327,2184
list-il-s,12,32,1,1152,2874941,2495
list-dl-s,2,1,1,6,291216,48536
list-dl-s,4,1,1,12,336681,28056
list-dl-s,8,1,1,24,484977,20207
list-dl-s,12,1,1,36,609152,16920
list-dl-s,2,2,1,12,273052,22754
list-dl-s,4,2,1,24,320257,13344
list-dl-s,8,2,1,48,472290,9839
list-dl-s,12,2,1,72,531778,7385
list-dl-s,2,4,1,24,268066,11169
list-dl-s,4,4,1,48,348085,7251
list-dl-s,8,4,1,96,510699,5319
list-dl-s,12,4,1,144,618454,4294
list-dl-s,2,8,1,48,274762,5724
list-dl-s,4,8,1,96,358060,3729
list-dl-s,8,8,1,192,518397,2699
list-dl-s,12,8,1,288,571837,1985
list-dl-s,2,16,1,96,298869,3113
list-dl-s,4,16,1,192,319078,1661
list-dl-s,8,16,1,384,751917,1958
list-dl-s,12,16,1,576,1277702,2218
list-dl-s,2,32,1,192,360814,1879
list-dl-s,4,32,1,384,494515,1287
list-dl-s,8,32,1,768,1508633,1964
list-none-m,2,1000,1,6000,26927442,4487
list-none-m,4,1000,1,12000,109726021,9143
list-none-m,8,1000,1,24000,381113574,15879
list-none-m,12,1000,1,36000,1129835963,31384
list-none-m,16,1000,1,48000,2276282777,47422
list-none-m,24,1000,1,72000,5351224303,74322
list-none-s,2,1000,1,6000,14151618,2358
list-none-s,4,1000,1,12000,96706583,8058
list-none-s,8,1000,1,24000,275789998,11491
list-none-s,12,1000,1,36000,1111329232,30870
list-none-s,16,1000,1,48000,1228763116,25599
list-none-s,24,1000,1,72000,3516530002,48840
